X,Y,Z,U1,U2,U3,E11,E22,E33,E12,E13,E23,S11,S22,S33,S12,S13,S23
0.6,0.28,0.16,-0.040032862,-0.034204634,0.006884657,0.000389072,-0.003264827,0.044212366,0.014620909,-0.121075455,-0.102566176,177990.6271,170160.8442,271897.6862,31330.51832,-259447.4031,-219784.6637
0.6,0.28,0.2,-0.04903148,-0.042015777,0.008664693,0.00021593,-0.003731101,0.044803378,0.017579248,-0.118206783,-0.09952218,177412.1658,168954.2422,272956.6976,37669.81675,-253300.2498,-213261.8147
0.6,0.28,0.24,-0.057660488,-0.049517623,0.010468927,-2.18E-05,-0.004157015,0.045431294,0.020343079,-0.115581297,-0.096377399,176749.7622,167888.541,274149.2021,43592.31315,-247674.2072,-206522.997
0.6,0.28,0.28,-0.065929328,-0.056701844,0.012299196,-0.000306198,-0.004577122,0.046111507,0.022941573,-0.113166289,-0.093122371,176036.0895,166884.1102,275502.6008,49160.51388,-242499.1908,-199547.9383
0.6,0.28,0.32,-0.073844413,-0.063559549,0.014157848,-0.000620438,-0.005019265,0.046854094,0.025397761,-0.110945397,-0.089749299,175303.5959,165877.5393,277034.7367,54423.77393,-237740.1367,-192319.9254
0.6,0.28,0.36,-0.081409727,-0.070081396,0.016047524,-0.000946895,-0.005506042,0.047663421,0.027728987,-0.108916909,-0.086250657,174587.3001,164817.6982,278752.2631,59419.25731,-233393.3756,-184822.8369
0.6,0.28,0.4,-0.088627322,-0.076257655,0.017970921,-0.001265112,-0.006055895,0.048536826,0.029947144,-0.107092895,-0.082618253,173928.2728,163662.3099,280646.711,64172.45082,-229484.774,-177039.1139
0.6,0.28,0.44,-0.095497694,-0.082078244,0.01993047,-0.001549111,-0.006683633,0.049462065,0.032058706,-0.105499009,-0.078842543,173377.5699,162375.023,282687.2324,68697.22626,-226069.3045,-168948.3074
0.6,0.28,0.48,-0.102020071,-0.087532762,0.021927887,-0.001764002,-0.007400307,0.050413092,0.034064531,-0.104174678,-0.074912134,173000.4971,160922.7009,284808.5559,72995.42461,-223231.4527,-160526.001
0.6,0.28,0.52,-0.108192569,-0.092610519,0.023963517,-0.001861538,-0.008212291,0.051343525,0.035959437,-0.103173199,-0.070813464,172881.1161,159272.3591,286891.9641,77055.93592,-221085.4255,-151743.1365
0.6,0.28,0.56,-0.11401217,-0.097300604,0.026035369,-0.001774111,-0.009119462,0.052176886,0.037731542,-0.102560866,-0.066530836,173126.8218,157386.7831,288736.1014,80853.30478,-219773.2834,-142566.0781
0.6,0.28,0.6,-0.119474404,-0.101591994,0.028137668,-0.001406568,-0.010112366,0.05279247,0.0393615,-0.102413518,-0.062047156,173872.5094,155217.227,290013.3035,84346.07079,-219457.538,-132958.1924
0.6,0.28,0.64,-0.124572511,-0.105473784,0.030258766,-0.000625252,-0.011168376,0.053005635,0.040821887,-0.102807525,-0.057346017,175283.0672,152690.6587,290206.3964,87475.47269,-220301.8396,-122884.3211
0.6,0.28,0.68,-0.12929573,-0.108935589,0.032378119,0.000755702,-0.012247144,0.052542174,0.042077455,-0.103799805,-0.052416106,177551.0687,149687.8269,288522.0795,90165.97394,-222428.1533,-112320.2263
0.6,0.28,0.72,-0.133626066,-0.111968262,0.03446214,0.002988458,-0.013286302,0.051009434,0.04308756,-0.105387273,-0.047259139,180882.0807,146007.5956,283784.1714,92330.4856,-225829.8712,-101269.5833
0.6,0.28,0.76,-0.137532495,-0.114565068,0.036458874,0.00639658,-0.014199513,0.047876123,0.043813075,-0.107429627,-0.041902273,185449.2019,141314.717,274333.9371,93885.16163,-230206.3428,-89790.58456
0.6,0.28,0.8,-0.140961014,-0.116723454,0.03829223,0.01134218,-0.014880888,0.042497572,0.044230903,-0.109511805,-0.03641447,191271.2335,135078.9454,258032.788,94780.50654,-234668.154,-78031.00764
0.6,0.28,0.84,-0.143818465,-0.118447396,0.03985868,0.018073922,-0.015222198,0.034287095,0.0443589,-0.110726356,-0.030922251,197896.1988,126547.3707,232638.712,95054.78642,-237270.7619,-66261.96585
0.6,0.28,0.88,-0.145949609,-0.119749899,0.041035197,0.026242743,-0.015151274,0.023283303,0.044289743,-0.109434732,-0.025612464,203554.8965,114853.4311,197213.2387,94906.5925,-234502.9968,-54883.85225
0.6,0.28,0.92,-0.147118614,-0.120654442,0.041721344,0.033588414,-0.014697546,0.011599219,0.044219424,-0.103477874,-0.020698265,202646.9744,99177.06,155527.2698,94755.90783,-221738.3019,-44353.42409
0.6,0.28,0.96,-0.147060046,-0.12119345,0.041963135,0.033106496,-0.014077839,0.005553666,0.044430006,-0.092514505,-0.016295209,176295.3055,75186.01536,117253.5262,95207.15485,-198245.367,-34918.30466
0.6,0.28,1,-0.145791559,-0.121398878,0.042165637,0.012158581,-0.013765792,0,0.045180683,-0.102744855,-0.011626756,19166.05797,-36386.16968,-6888.044681,96815.7501,-220167.5472,-24914.4776
0.6,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.32,0.04,-0.010497941,-0.009029927,0.001622974,0.000303108,-0.001055484,0.040875278,0.004374993,-0.129764742,-0.111792912,172604.8123,169693.5433,259545.1758,9374.985692,-278067.3033,-239556.239
0.6,0.32,0.08,-0.020556212,-0.017762729,0.003270022,0.000453259,-0.001885315,0.041457666,0.008341538,-0.125886292,-0.108889181,172509.5963,167498.3678,260376.1836,17874.72391,-269756.3404,-233333.9602
0.6,0.32,0.12,-0.030203104,-0.026198043,0.004939588,0.000475821,-0.002548054,0.042015212,0.011967183,-0.122441616,-0.105990698,172203.8081,165724.0759,261216.7901,25643.96278,-262374.8915,-227122.9246
0.6,0.32,0.16,-0.039460145,-0.034333129,0.006631239,0.000395092,-0.003096409,0.042573941,0.015308555,-0.119336482,-0.103062997,171729.3009,164247.514,262112.5495,32804.04738,-255721.033,-220849.2793
0.6,0.32,0.2,-0.048343398,-0.042163424,0.008345503,0.000233141,-0.003576099,0.043155756,0.018412962,-0.116502005,-0.100081024,171125.864,162963.2063,263102.8954,39456.34717,-249647.1532,-214459.3362
0.6,0.32,0.24,-0.056864549,-0.049682993,0.0100837,9.52E-06,-0.004025841,0.043778645,0.021319696,-0.113890749,-0.097026818,170430.363,161783.1602,264221.345,45685.06371,-244051.6046,-207914.6106
0.6,0.32,0.28,-0.06503179,-0.056884862,0.011847794,-0.000258232,-0.004478096,0.04445686,0.02406108,-0.111473523,-0.093887304,169677.4974,160634.9319,265495.5527,51559.45673,-238871.8352,-201187.081
0.6,0.32,0.32,-0.072850549,-0.063761257,0.013640248,-0.00055345,-0.00496019,0.045200805,0.026663253,-0.109237021,-0.09065242,168901.8827,159458.87,266946.7153,57135.5432,-234079.3308,-194255.1867
0.6,0.32,0.36,-0.080324072,-0.07030377,0.015463859,-0.000858688,-0.005495453,0.046016407,0.029146743,-0.107182349,-0.087313609,168141.0965,158205.1714,268587.7279,62457.30554,-229676.4626,-187100.59
0.6,0.32,0.4,-0.087453898,-0.076503453,0.017321561,-0.00115359,-0.006104144,0.046903723,0.031526791,-0.105324399,-0.083862563,167439.4032,156831.0736,270419.3587,67557.40981,-225695.1418,-179705.4922
0.6,0.32,0.44,-0.094240248,-0.082350885,0.019216157,-0.001412222,-0.006803976,0.04785444,0.033813447,-0.103691934,-0.080290107,166851.992,155298.2332,272423.4087,72457.38654,-222197.0019,-172050.2287
0.6,0.32,0.48,-0.100682312,-0.087836188,0.021149916,-0.001599633,-0.007610089,0.048847792,0.036011345,-0.102328142,-0.076585093,166449.6574,153570.1076,274551.2822,77167.1671,-219274.5898,-164110.9135
0.6,0.32,0.52,-0.106778433,-0.092949031,0.02312398,-0.001667299,-0.008534288,0.049844142,0.03811911,-0.101291212,-0.072733287,166323.8765,151608.9014,276705.5357,81683.80705,-217052.597,-155857.0427
0.6,0.32,0.56,-0.112526122,-0.097678616,0.025137448,-0.001546898,-0.009583287,0.050775132,0.040128289,-0.100654067,-0.068716312,166592.1331,149371.299,278710.7699,85989.19107,-215687.286,-147249.2391
0.6,0.32,0.6,-0.117921773,-0.102013671,0.027185991,-0.001141738,-0.010755671,0.051528973,0.042021735,-0.100501592,-0.064510977,167402.98,146801.6931,280268.7882,90046.57554,-215360.5545,-138237.8082
0.6,0.32,0.64,-0.12295988,-0.105942495,0.029259765,-0.000315208,-0.012037198,0.051929214,0.043771532,-0.100922205,-0.06008968,168939.445,143820.8944,280891.777,93796.14062,-216261.8672,-128763.601
0.6,0.32,0.68,-0.127631312,-0.109453141,0.031340328,0.001123702,-0.013394235,0.051706052,0.045336944,-0.101987889,-0.055423161,171417.3004,140307.4357,279808.0518,97150.59388,-218545.4774,-118763.9156
0.6,0.32,0.72,-0.131919999,-0.112533886,0.03339625,0.00343526,-0.014765566,0.050462322,0.046663759,-0.103712217,-0.050487595,175069.9142,136068.1444,275842.1899,99993.76975,-222240.465,-108187.7045
0.6,0.32,0.76,-0.135796837,-0.115174211,0.035377314,0.006954234,-0.016054027,0.047646037,0.047688023,-0.105968783,-0.045278558,180100.1232,130796.7059,267296.8436,102188.6203,-227075.9633,-97025.48081
0.6,0.32,0.8,-0.139209118,-0.117366622,0.037207933,0.012055268,-0.017121964,0.042567907,0.048349401,-0.108344607,-0.039833817,186552.1872,124029.5474,251936.4135,103605.8592,-232167.016,-85358.17971
0.6,0.32,0.84,-0.142063286,-0.119109592,0.038782746,0.018994842,-0.017799211,0.034570182,0.048621067,-0.109907397,-0.034263656,193985.2869,115140.887,227361.0149,104188.0004,-235515.851,-73422.11906
0.6,0.32,0.88,-0.144200514,-0.120411716,0.039973547,0.027411934,-0.017920145,0.023612081,0.048559577,-0.108947054,-0.028778548,200613.5851,103473.4173,192471.0429,104056.236,-233457.9731,-61668.31746
0.6,0.32,0.92,-0.145376596,-0.121296373,0.040671712,0.034977389,-0.017415481,0.011789569,0.048361315,-0.103174646,-0.023686463,200743.5912,88473.15475,151055.4068,103631.3901,-221088.5266,-50756.70745
0.6,0.32,0.96,-0.14531236,-0.12180488,0.040916713,0.03447285,-0.016475569,0.005607599,0.048381328,-0.092116376,-0.019285054,175034.1635,65858.97928,113180.0556,103674.2742,-197392.235,-41325.11528
0.6,0.32,1,-0.144011697,-0.121991842,0.04112032,0.012847617,-0.015752209,0,0.049087605,-0.102634379,-0.01493144,15082.35919,-46202.98218,-12448.2492,105187.7257,-219930.8124,-31995.94188
0.6,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.36,0.04,-0.010322335,-0.009069934,0.00155947,0.000297928,-0.000928936,0.03924399,0.004541001,-0.127618402,-0.112274814,166122.6299,163493.635,249578.4761,9730.716837,-273468.0053,-240588.8866
0.6,0.36,0.08,-0.020221631,-0.017834544,0.003139519,0.000448198,-0.001674592,0.039751522,0.008657547,-0.12386716,-0.109328115,166068.1137,161519.277,250289.5217,18551.8857,-265429.6277,-234274.5323
0.6,0.36,0.12,-0.029723342,-0.026295617,0.004739592,0.000475526,-0.002286069,0.040255496,0.012421603,-0.1205112,-0.10642446,165783.0705,159865.3662,251025.8626,26617.72006,-258238.2852,-228052.4146
0.6,0.36,0.16,-0.038846609,-0.034452347,0.006359959,0.000403561,-0.002807424,0.040775021,0.01589365,-0.117462785,-0.103525662,165312.5927,158431.9086,251822.8623,34057.82224,-251705.9673,-221840.7048
0.6,0.36,0.2,-0.047605502,-0.042301865,0.008001594,0.000253792,-0.003277355,0.041326431,0.019124457,-0.11465819,-0.100602933,164698.9889,157132.2461,252711.7859,40980.979,-245696.1217,-215577.7141
0.6,0.36,0.24,-0.05601005,-0.049839691,0.009666073,4.53E-05,-0.00372938,0.041923725,0.02215655,-0.112054059,-0.097635168,163981.1722,155892.6021,253720.6853,47478.32092,-240115.8413,-209218.2173
0.6,0.36,0.28,-0.064067081,-0.057060092,0.011355492,-0.000204813,-0.004192478,0.042578688,0.025025417,-0.109624427,-0.094607149,163195.6734,154650.6779,254874.6049,53625.89462,-234909.4875,-202729.6041
0.6,0.36,0.32,-0.071780916,-0.063956364,0.013072368,-0.000480171,-0.004691967,0.043300641,0.027760465,-0.107358571,-0.091507874,162378.935,153353.6584,256194.961,59486.71082,-230054.0808,-196088.3007
0.6,0.36,0.36,-0.079153927,-0.070521032,0.014819543,-0.000763649,-0.00525046,0.044095728,0.030385746,-0.105259737,-0.088329065,161570.5457,151955.9502,257697.7834,65112.31286,-225556.5797,-189276.568
0.6,0.36,0.4,-0.086187002,-0.076745986,0.016600027,-0.001035219,-0.005888716,0.044965555,0.032920472,-0.103344735,-0.085063794,160817.1862,150416.8352,259390.2737,70543.86832,-221453.0035,-182279.5587
0.6,0.36,0.44,-0.092879925,-0.082622562,0.018416787,-0.001269312,-0.006626241,0.045904886,0.03537927,-0.101644297,-0.081705114,160177.1865,148698.0531,261264.7541,75812.72108,-217809.208,-175082.3871
0.6,0.36,0.48,-0.099231679,-0.088141569,0.020272418,-0.001431379,-0.007481509,0.046897908,0.037772114,-0.100204027,-0.078244558,159725.7046,146761.1413,263288.4634,80940.24449,-214722.9149,-167666.9106
0.6,0.36,0.52,-0.105240657,-0.093293262,0.02216862,-0.001473251,-0.008471587,0.047912264,0.040103794,-0.099085557,-0.074670375,159560.5771,144564.1434,265386.6808,85936.7008,-212326.1932,-160007.9458
0.6,0.36,0.56,-0.110904735,-0.098067267,0.024105399,-0.001326698,-0.009610867,0.048889634,0.042372697,-0.098367144,-0.070965432,159808.803,142057.0128,267415.228,90798.63718,-210786.7372,-152068.7836
0.6,0.36,0.6,-0.116221072,-0.102452448,0.026079791,-0.0008944,-0.010908419,0.049731112,0.044568613,-0.098142114,-0.067104921,160633.2552,139174.6442,269116.4952,95504.1711,-210304.5293,-143796.2589
0.6,0.36,0.64,-0.121185436,-0.10643676,0.028083888,-3.75E-05,-0.012363272,0.050275176,0.046669218,-0.098511936,-0.063054355,162238.2444,135825.9681,270051.2123,100005.4671,-211097.0055,-135116.4746
0.6,0.36,0.68,-0.125790607,-0.110007128,0.030101805,0.001440065,-0.01395672,0.050266341,0.048635128,-0.099567684,-0.058769149,164870.2222,131877.1115,269497.9562,104218.1311,-213359.3224,-125933.8914
0.6,0.36,0.72,-0.13002312,-0.113149507,0.032105195,0.003808717,-0.01564081,0.049315446,0.050404161,-0.101348269,-0.054198272,168804.4833,127126.9256,266318.9028,108008.9165,-217174.8625,-116139.1553
0.6,0.36,0.76,-0.133857039,-0.11584939,0.03404704,0.00741964,-0.017322931,0.046862564,0.051887474,-0.103755529,-0.049296126,174296.1131,121276.3173,258816.6651,111187.4444,-222333.2771,-105634.5556
0.6,0.36,0.8,-0.137242762,-0.118093211,0.0358542,0.012669285,-0.018848953,0.042181866,0.052974313,-0.106396902,-0.044048144,181443.6032,113904.5215,244684.847,113516.3856,-227993.3618,-94388.88095
0.6,0.36,0.84,-0.140088335,-0.119871333,0.03742159,0.019832615,-0.019993175,0.03454013,0.053558317,-0.108330945,-0.038514731,189839.4752,104498.4969,221355.5788,114767.8232,-232137.7382,-82531.56583
0.6,0.36,0.88,-0.142232588,-0.12118351,0.03861741,0.028540423,-0.020475625,0.023788539,0.053602471,-0.10777794,-0.032891402,197672.3478,92637.95912,187489.741,114862.4381,-230952.7281,-70481.57574
0.6,0.36,0.92,-0.143422395,-0.122047681,0.039324673,0.036382629,-0.020052087,0.011944809,0.053246054,-0.102292713,-0.027562184,199142.8497,78211.3173,146776.0926,114098.6878,-219198.6712,-59061.82368
0.6,0.36,0.96,-0.143362148,-0.122511496,0.039572995,0.03589277,-0.018762561,0.005649175,0.052894816,-0.091181976,-0.023066311,174539.0099,57420.44363,109731.3058,113346.0341,-195389.9488,-49427.8097
0.6,0.36,1,-0.142034268,-0.122659054,0.039776607,0.013475945,-0.017367687,0,0.053270727,-0.101906366,-0.019263042,12198.12643,-53895.37058,-16678.89766,114151.557,-218370.7834,-41277.94777
0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.4,0.04,-0.010137709,-0.009104242,0.001493548,0.00029293,-0.000772591,0.037540082,0.004675603,-0.125360485,-0.11269039,159458.0838,157174.8231,239273.4081,10019.14937,-268629.6106,-241479.4073
0.6,0.4,0.08,-0.019869629,-0.017896696,0.003003207,0.000443724,-0.001406408,0.037949104,0.008913638,-0.121739324,-0.109712336,159464.0621,155499.4926,239832.7332,19100.65288,-260869.9797,-235097.8621
0.6,0.4,0.12,-0.02921823,-0.026380928,0.004529477,0.000476386,-0.001941105,0.038377188,0.012790154,-0.118472126,-0.106808927,159217.1262,154036.7884,240433.1309,27407.4737,-253868.8407,-228876.2725
0.6,0.4,0.16,-0.038200147,-0.034557723,0.006073382,0.000413859,-0.002411902,0.038836263,0.016369165,-0.115477828,-0.103939132,158764.928,152709.7275,241098.6525,35076.78128,-247452.4876,-222726.711
0.6,0.4,0.2,-0.046827341,-0.042425613,0.007636378,0.00027699,-0.002849861,0.039336474,0.019704619,-0.112697863,-0.101071663,158151.8502,151451.4557,241850.7446,42224.18369,-241495.4203,-216582.1344
0.6,0.4,0.24,-0.05510807,-0.049981344,0.0092203,8.43E-05,-0.003282296,0.039886834,0.022842064,-0.110092761,-0.098183565,157418.4788,150204.3565,242709.6348,48947.28087,-235913.059,-210393.3544
0.6,0.4,0.28,-0.063047682,-0.05722026,0.010827324,-0.00014757,-0.003733381,0.040495369,0.025820024,-0.107639383,-0.095258699,156602.7122,148918.8329,243694.7259,55328.6231,-230655.821,-204125.7832
0.6,0.4,0.32,-0.070649261,-0.064136614,0.012459929,-0.000402731,-0.004224898,0.041168827,0.028671145,-0.105328947,-0.092286262,155742.1382,147551.7822,244824.0493,61438.16709,-225704.8854,-197756.2767
0.6,0.4,0.36,-0.077914162,-0.070723806,0.01412083,-0.000664554,-0.004777056,0.041911935,0.031423142,-0.103165901,-0.089259419,154877.351,146064.8463,246112.6844,67335.30489,-221069.7885,-191270.1845
0.6,0.4,0.4,-0.084842448,-0.076974551,0.015812884,-0.000913629,-0.005409285,0.042726134,0.034099567,-0.101167667,-0.086173978,154056.0203,144422.471,247569.7977,73070.50159,-216787.8572,-184658.5238
0.6,0.4,0.44,-0.091433261,-0.082880984,0.017538921,-0.00112521,-0.006140931,0.04360754,0.036720372,-0.099365177,-0.08302702,153337.6827,142589.7094,249193.5761,78686.51107,-212925.3789,-177915.0427
0.6,0.4,0.48,-0.097685128,-0.088434708,0.019301487,-0.001265846,-0.006991758,0.044543712,0.039302213,-0.097804122,-0.079815308,152799.3677,140529.5558,250962.7063,84219.0276,-209580.2612,-171032.802
0.6,0.4,0.52,-0.1035962,-0.093626758,0.021102418,-0.001288773,-0.007982109,0.045508464,0.041858342,-0.096546625,-0.076533238,152542.2686,138199.4069,252822.063,89696.44636,-206885.6258,-163999.7954
0.6,0.4,0.56,-0.109164379,-0.098447485,0.022942164,-0.001127404,-0.009132453,0.046453479,0.044397782,-0.095672761,-0.073170094,152699.6564,135545.9817,254658.692,95138.1039,-205013.0596,-156793.0585
0.6,0.4,0.6,-0.114387233,-0.102886344,0.024818696,-0.000685949,-0.010461814,0.047294796,0.046923287,-0.095280561,-0.069706376,153445.9656,132497.6831,256261.8489,100549.9008,-204172.6305,-149370.8063
0.6,0.4,0.64,-0.1192615,-0.106931556,0.026725748,0.000173909,-0.011984205,0.04789143,0.04942726,-0.095481561,-0.066109227,155006.0912,128952.9892,257257.9224,105915.5579,-204603.3444,-141662.6289
0.6,0.4,0.68,-0.123781772,-0.110569679,0.028650011,0.001650886,-0.013701641,0.048013011,0.051884498,-0.096385686,-0.062327626,157661.5655,124763.2926,257008.9749,111181.0677,-206540.7559,-133559.1984
0.6,0.4,0.72,-0.127937585,-0.113785151,0.030566789,0.004024521,-0.015591746,0.047295333,0.054240584,-0.098063119,-0.058289551,161744.433,119709.5766,254467.6018,116229.8219,-210135.2541,-124906.1806
0.6,0.4,0.76,-0.13170749,-0.116560046,0.032433637,0.007667456,-0.017587856,0.045192294,0.056395863,-0.100460356,-0.053906157,167595.5239,113476.9979,248005.89,120848.2782,-215272.1914,-115513.1946
0.6,0.4,0.8,-0.135047736,-0.118874538,0.034182172,0.01301436,-0.019551185,0.040963137,0.05818923,-0.103234332,-0.049092375,175429.2469,105645.9357,235319.4832,124691.2076,-221216.4247,-105197.9456
0.6,0.4,0.84,-0.137872212,-0.120709046,0.035710688,0.02038905,-0.021240234,0.033813729,0.059397047,-0.105468729,-0.043817502,184958.8714,95753.26407,213726.0407,127279.3861,-226004.4189,-93894.64765
0.6,0.4,0.88,-0.140021784,-0.122049766,0.036887271,0.029442936,-0.022294011,0.023488248,0.059784484,-0.105330259,-0.038198573,194394.1749,83529.29035,181634.1301,128109.609,-225707.6988,-81854.08536
0.6,0.4,0.92,-0.141235279,-0.12290054,0.037589748,0.037666121,-0.022262618,0.011877571,0.059274479,-0.100203985,-0.032634505,197632.0045,69213.27807,142370.827,127016.7416,-214722.8246,-69931.08195
0.6,0.4,0.96,-0.141196763,-0.123305884,0.037837476,0.037274877,-0.020774541,0.005606068,0.058279014,-0.089125477,-0.027899587,174616.4708,50224.86139,106754.7377,124883.6018,-190983.166,-59784.82885
0.6,0.4,1,-0.13986122,-0.123381257,0.038038234,0.014086116,-0.018382436,0,0.057786184,-0.099825214,-0.024973562,11771.73801,-57803.73095,-18412.79718,123827.5371,-213911.1725,-53514.77624
0.6,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.44,0.04,-0.009946279,-0.009131741,0.001425704,0.000287995,-0.000590965,0.035777899,0.004776841,-0.123018279,-0.113025755,152652.5379,150769.0514,228702.3315,10236.08721,-263610.5985,-242198.0466
